trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4038,False,"{'a': 0.001, 'e': 0.01765034410074419}",25,15,19.012612348020753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4039,False,"{'a': 0.001, 'e': 0.0176327025788745}",20,9,7.451287772068226,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
4040,False,"{'a': 0.001, 'e': 0.017615078689708876}",25,20,10.486165273616466,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4041,False,"{'a': 0.001, 'e': 0.017597472415623393}",20,12,15.303054468638074,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4042,False,"{'a': 0.001, 'e': 0.017579883739011794}",20,9,19.073077725949766,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4043,False,"{'a': 0.001, 'e': 0.017562312642285412}",30,8,31.22096024635478,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
4044,False,"{'a': 0.001, 'e': 0.01754475910787312}",20,9,21.49984984244957,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4045,False,"{'a': 0.001, 'e': 0.0175272231182214}",25,17,18.555186113196697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4046,False,"{'a': 0.001, 'e': 0.017509704655794274}",25,0,31.459727625850725,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4047,False,"{'a': 0.001, 'e': 0.017492203703073247}",20,11,14.88403427222914,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4048,False,"{'a': 0.001, 'e': 0.017474720242557397}",20,0,30.322340033979494,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4049,False,"{'a': 0.001, 'e': 0.01745725425676323}",25,8,26.288771989500383,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4050,False,"{'a': 0.001, 'e': 0.017439805728224775}",25,13,21.71710350003864,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4051,False,"{'a': 0.001, 'e': 0.017422374639493515}",25,15,17.055513258192267,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4052,False,"{'a': 0.001, 'e': 0.01740496097313833}",25,7,31.255575865224404,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4053,False,"{'a': 0.001, 'e': 0.017387564711745573}",20,15,9.67433438212708,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4054,False,"{'a': 0.001, 'e': 0.017370185837918987}",20,5,25.925138451098107,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4055,False,"{'a': 0.001, 'e': 0.017352824334279676}",30,11,31.696740813720552,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4056,False,"{'a': 0.001, 'e': 0.01733548018346616}",20,13,14.204740696151788,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4057,False,"{'a': 0.001, 'e': 0.017318153368134255}",25,16,18.546961355531504,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4058,False,"{'a': 0.001, 'e': 0.01730084387095716}",25,13,18.61589762861221,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4059,False,"{'a': 0.001, 'e': 0.017283551674625395}",25,11,23.13543817857979,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4060,False,"{'a': 0.001, 'e': 0.01726627676184673}",30,16,25.06215229257836,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4061,False,"{'a': 0.001, 'e': 0.017249019115346265}",20,14,9.147540786416853,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4062,False,"{'a': 0.001, 'e': 0.017231778717866367}",30,9,44.05437934774744,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4063,False,"{'a': 0.001, 'e': 0.017214555552166607}",25,15,17.724850928012952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4064,False,"{'a': 0.001, 'e': 0.017197349601023853}",20,8,-22.220074595367965,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
4065,False,"{'a': 0.001, 'e': 0.017180160847232114}",25,8,26.396428641271026,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4066,False,"{'a': 0.001, 'e': 0.017162989273602654}",20,7,22.1159855928741,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4067,False,"{'a': 0.001, 'e': 0.017145834862963918}",25,9,22.800791096856507,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4068,False,"{'a': 0.001, 'e': 0.017128697598161453}",25,15,10.81291892135988,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
4069,False,"{'a': 0.001, 'e': 0.017111577462058016}",20,7,25.206955852950777,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4070,False,"{'a': 0.001, 'e': 0.01709447443753348}",20,14,12.429953827906399,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4071,False,"{'a': 0.001, 'e': 0.017077388507484793}",20,11,16.47262771895632,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4072,False,"{'a': 0.001, 'e': 0.017060319654826052}",25,7,32.887832643840355,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4073,False,"{'a': 0.001, 'e': 0.017043267862488373}",25,13,23.52178376710002,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4074,False,"{'a': 0.001, 'e': 0.017026233113419977}",35,24,17.79471065255053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4075,False,"{'a': 0.001, 'e': 0.017009215390586124}",20,7,22.40347077283211,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4076,False,"{'a': 0.001, 'e': 0.016992214676969066}",20,12,15.421612512988078,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4077,False,"{'a': 0.001, 'e': 0.016975230955568105}",20,0,31.516296106044773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4078,False,"{'a': 0.001, 'e': 0.016958264209399526}",30,17,23.928168925752285,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4079,False,"{'a': 0.001, 'e': 0.016941314421496552}",20,13,16.435124146656403,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4080,False,"{'a': 0.001, 'e': 0.01692438157490943}",20,15,10.422146643070233,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4081,False,"{'a': 0.001, 'e': 0.01690746565270528}",20,14,11.138021661458279,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4082,False,"{'a': 0.001, 'e': 0.016890566637968184}",30,16,30.44214284117599,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4083,False,"{'a': 0.001, 'e': 0.016873684513799156}",25,19,0.5399040499712082,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
4084,False,"{'a': 0.001, 'e': 0.01685681926331603}",30,21,15.650114196834911,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4085,False,"{'a': 0.001, 'e': 0.01683997086965357}",30,13,29.6163772628933,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4086,False,"{'a': 0.001, 'e': 0.016823139315963402}",20,15,10.511449895200322,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4087,False,"{'a': 0.001, 'e': 0.016806324585413937}",20,8,17.80489381583025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4088,False,"{'a': 0.001, 'e': 0.01678952666119047}",30,16,25.666190334254495,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4089,False,"{'a': 0.001, 'e': 0.016772745526495048}",25,10,29.55164361539334,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4090,False,"{'a': 0.001, 'e': 0.016755981164546553}",25,12,24.09450145389023,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4091,False,"{'a': 0.001, 'e': 0.016739233558580632}",25,12,21.215306807984817,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4092,False,"{'a': 0.001, 'e': 0.01672250269184965}",25,8,30.078685182647565,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4093,False,"{'a': 0.001, 'e': 0.016705788547622755}",20,14,10.022346042534357,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4094,False,"{'a': 0.001, 'e': 0.016689091109185813}",25,8,31.753629513104453,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4095,False,"{'a': 0.001, 'e': 0.016672410359841357}",20,12,16.174425127737976,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4096,False,"{'a': 0.001, 'e': 0.016655746282908664}",20,11,17.09865871224246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4097,False,"{'a': 0.001, 'e': 0.016639098861723624}",20,1,34.608855273681996,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4098,False,"{'a': 0.001, 'e': 0.01662246807963884}",20,12,18.8996097908506,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4099,False,"{'a': 0.001, 'e': 0.01660585392002353}",20,3,26.564707439550705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4100,False,"{'a': 0.001, 'e': 0.01658925636626351}",20,10,15.315515581167983,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4101,False,"{'a': 0.001, 'e': 0.016572675401761255}",25,11,22.56743566307046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4102,False,"{'a': 0.001, 'e': 0.016556111009935766}",20,15,9.837693147892704,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4103,False,"{'a': 0.001, 'e': 0.016539563174222668}",30,13,22.501233214455933,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4104,False,"{'a': 0.001, 'e': 0.016523031878074135}",30,20,20.97906902129693,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4105,False,"{'a': 0.001, 'e': 0.016506517104958845}",30,13,26.52998606036948,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4106,False,"{'a': 0.001, 'e': 0.016490018838362035}",20,12,17.24804360521447,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4107,False,"{'a': 0.001, 'e': 0.01647353706178545}",30,18,23.60082447245037,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4108,False,"{'a': 0.001, 'e': 0.016457071758747287}",20,16,8.111880037800123,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4109,False,"{'a': 0.001, 'e': 0.01644062291278227}",20,6,28.394361174625594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4110,False,"{'a': 0.001, 'e': 0.016424190507441518}",30,20,17.75458431394298,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4111,False,"{'a': 0.001, 'e': 0.016407774526292645}",20,15,10.872666209789092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4112,False,"{'a': 0.001, 'e': 0.016391374952919677}",25,7,29.70473924537152,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4113,False,"{'a': 0.001, 'e': 0.01637499177092302}",25,13,24.260998206260474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4114,False,"{'a': 0.001, 'e': 0.01635862496391949}",20,11,17.746557210418885,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4115,False,"{'a': 0.001, 'e': 0.016342274515542307}",35,23,21.28329009255618,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4116,False,"{'a': 0.001, 'e': 0.016325940409440985}",25,16,17.093174145033277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4117,False,"{'a': 0.001, 'e': 0.01630962262928145}",25,8,30.898546025054088,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4118,False,"{'a': 0.001, 'e': 0.016293321158745884}",20,11,17.24820453665332,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4119,False,"{'a': 0.001, 'e': 0.016277035981532836}",30,22,-3.2535420782206845,"{0: 7, 1: 0, 2: 0, 3: 1, 4: 0}",1
4120,False,"{'a': 0.001, 'e': 0.016260767081357142}",25,8,27.93445541398363,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4121,False,"{'a': 0.001, 'e': 0.01624451444194987}",25,11,19.61026897896876,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4122,False,"{'a': 0.001, 'e': 0.016228278047058394}",30,20,18.1420713818369,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4123,False,"{'a': 0.001, 'e': 0.016212057880446332}",20,9,-0.28223658074074365,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
4124,False,"{'a': 0.001, 'e': 0.016195853925893487}",20,8,23.241527757661363,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4125,False,"{'a': 0.001, 'e': 0.01617966616719593}",20,8,18.61243880741,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4126,False,"{'a': 0.001, 'e': 0.016163494588165874}",20,8,20.064771390747577,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4127,False,"{'a': 0.001, 'e': 0.016147339172631756}",20,14,10.880785456253403,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4128,False,"{'a': 0.001, 'e': 0.01613119990443817}",20,0,28.861834288804694,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4129,False,"{'a': 0.001, 'e': 0.016115076767445814}",30,18,24.369308281956666,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4130,False,"{'a': 0.001, 'e': 0.016098969745531575}",20,0,30.263826682920005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4131,False,"{'a': 0.001, 'e': 0.016082878822588433}",30,23,12.229418845796678,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4132,False,"{'a': 0.001, 'e': 0.01606680398252544}",35,25,13.517234252064547,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4133,False,"{'a': 0.001, 'e': 0.016050745209267785}",25,11,20.179324850151545,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4134,False,"{'a': 0.001, 'e': 0.01603470248675666}",25,4,36.103463952778974,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4135,False,"{'a': 0.001, 'e': 0.016018675798949358}",20,0,27.621853267877775,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4136,False,"{'a': 0.001, 'e': 0.016002665129819207}",30,12,32.38862368253985,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4137,False,"{'a': 0.001, 'e': 0.0159866704633555}",20,10,19.59823913157843,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4138,False,"{'a': 0.001, 'e': 0.015970691783563595}",30,14,31.806974448417186,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4139,False,"{'a': 0.001, 'e': 0.015954729074464814}",20,12,15.359171613556036,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4140,False,"{'a': 0.001, 'e': 0.015938782320096424}",30,7,41.422139505611305,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4141,False,"{'a': 0.001, 'e': 0.015922851504511698}",30,18,12.66026219714884,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4142,False,"{'a': 0.001, 'e': 0.015906936611779787}",20,8,21.33497624412781,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4143,False,"{'a': 0.001, 'e': 0.015891037625985815}",25,11,10.606184587578873,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4144,False,"{'a': 0.001, 'e': 0.015875154531230805}",20,7,-14.322784444049269,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
4145,False,"{'a': 0.001, 'e': 0.015859287311631637}",25,14,20.632304839984602,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4146,False,"{'a': 0.001, 'e': 0.0158434359513211}",20,12,14.927579576331908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4147,False,"{'a': 0.001, 'e': 0.015827600434447853}",25,18,13.231689183433794,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4148,False,"{'a': 0.001, 'e': 0.015811780745176342}",25,8,18.948699769945115,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
4149,False,"{'a': 0.001, 'e': 0.01579597686768691}",20,7,23.519197461011277,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4150,False,"{'a': 0.001, 'e': 0.015780188786175646}",30,2,43.78603933931171,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
4151,False,"{'a': 0.001, 'e': 0.015764416484854486}",25,11,13.191868263211646,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4152,False,"{'a': 0.001, 'e': 0.015748659947951136}",20,13,14.800740314437945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4153,False,"{'a': 0.001, 'e': 0.015732919159709032}",30,18,22.605886396833522,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4154,False,"{'a': 0.001, 'e': 0.015717194104387402}",20,9,21.181973211671707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4155,False,"{'a': 0.001, 'e': 0.015701484766261195}",30,12,34.57398453147695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4156,False,"{'a': 0.001, 'e': 0.015685791129621054}",20,0,31.737670202767045,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4157,False,"{'a': 0.001, 'e': 0.01567011317877336}",25,16,17.92166341778971,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4158,False,"{'a': 0.001, 'e': 0.01565445089804014}",30,12,29.033869331218384,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4159,False,"{'a': 0.001, 'e': 0.015638804271759118}",25,10,27.974680755029237,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4160,False,"{'a': 0.001, 'e': 0.01562317328428369}",30,4,44.704988302240054,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4161,False,"{'a': 0.001, 'e': 0.01560755791998283}",25,7,28.599419081156014,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4162,False,"{'a': 0.001, 'e': 0.015591958163241193}",25,4,33.84515057392058,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
4163,False,"{'a': 0.001, 'e': 0.015576373998459032}",25,16,16.986988492214337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4164,False,"{'a': 0.001, 'e': 0.015560805410052154}",30,24,11.956408162721658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4165,False,"{'a': 0.001, 'e': 0.015545252382451996}",20,11,13.935321246261879,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4166,False,"{'a': 0.001, 'e': 0.015529714900105502}",25,17,14.20654615638936,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4167,False,"{'a': 0.001, 'e': 0.015514192947475202}",25,17,14.492076369121529,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4168,False,"{'a': 0.001, 'e': 0.015498686509039157}",25,20,9.760058397778801,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4169,False,"{'a': 0.001, 'e': 0.015483195569290899}",25,16,17.951386534860255,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4170,False,"{'a': 0.001, 'e': 0.015467720112739499}",30,17,24.183687838827364,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4171,False,"{'a': 0.001, 'e': 0.015452260123909515}",25,10,26.568222652070038,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4172,False,"{'a': 0.001, 'e': 0.01543681558734093}",30,7,31.7969112308767,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
4173,False,"{'a': 0.001, 'e': 0.015421386487589232}",25,17,13.00720191435654,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4174,False,"{'a': 0.001, 'e': 0.015405972809225293}",20,0,30.585652031051495,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4175,False,"{'a': 0.001, 'e': 0.015390574536835447}",35,22,25.375484882918236,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4176,False,"{'a': 0.001, 'e': 0.015375191655021433}",30,16,16.16518602314482,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
4177,False,"{'a': 0.001, 'e': 0.015359824148400343}",20,12,13.44819066768891,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4178,False,"{'a': 0.001, 'e': 0.015344472001604681}",20,12,16.129829873211992,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4179,False,"{'a': 0.001, 'e': 0.015329135199282314}",20,6,23.51929439126742,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4180,False,"{'a': 0.001, 'e': 0.015313813726096408}",25,15,15.577125464095799,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4181,False,"{'a': 0.001, 'e': 0.015298507566725518}",20,8,23.247810549617437,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4182,False,"{'a': 0.001, 'e': 0.015283216705863457}",20,12,6.518236245024845,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
4183,False,"{'a': 0.001, 'e': 0.015267941128219376}",20,1,23.121703208691713,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4184,False,"{'a': 0.001, 'e': 0.015252680818517708}",25,11,27.334895441505243,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4185,False,"{'a': 0.001, 'e': 0.015237435761498117}",25,13,13.295975299620178,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
4186,False,"{'a': 0.001, 'e': 0.015222205941915557}",20,13,15.164262603716288,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4187,False,"{'a': 0.001, 'e': 0.015206991344540219}",25,17,16.90473094584832,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4188,False,"{'a': 0.001, 'e': 0.015191791954157482}",30,19,19.181270151587448,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4189,False,"{'a': 0.001, 'e': 0.015176607755567978}",20,12,16.489328330977564,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4190,False,"{'a': 0.001, 'e': 0.01516143873358748}",20,16,6.3848787155101405,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4191,False,"{'a': 0.001, 'e': 0.01514628487304698}",30,22,11.962251771289857,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4192,False,"{'a': 0.001, 'e': 0.015131146158792626}",20,7,23.989032724375672,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4193,False,"{'a': 0.001, 'e': 0.015116022575685681}",20,10,15.959226161942684,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4194,False,"{'a': 0.001, 'e': 0.015100914108602571}",25,12,22.596408257986607,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4195,False,"{'a': 0.001, 'e': 0.01508582074243484}",25,12,25.073010201612,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4196,False,"{'a': 0.001, 'e': 0.015070742462089098}",20,11,18.8934464118702,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4197,False,"{'a': 0.001, 'e': 0.015055679252487086}",30,10,25.544308919494526,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
4198,False,"{'a': 0.001, 'e': 0.015040631098565566}",25,17,16.71796362181438,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4199,False,"{'a': 0.001, 'e': 0.0150255979852764}",25,15,20.494376576744067,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4200,False,"{'a': 0.001, 'e': 0.015010579897586484}",20,7,23.58295839295329,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4201,False,"{'a': 0.001, 'e': 0.014995576820477703}",20,3,27.17832214960499,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4202,False,"{'a': 0.001, 'e': 0.014980588738946993}",20,3,26.65603136662738,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4203,False,"{'a': 0.001, 'e': 0.014965615638006283}",20,16,7.836693632915143,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4204,False,"{'a': 0.001, 'e': 0.014950657502682445}",25,17,17.906811436630477,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4205,False,"{'a': 0.001, 'e': 0.014935714318017369}",25,13,20.63432497900346,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4206,False,"{'a': 0.001, 'e': 0.014920786069067842}",30,0,38.48378176750971,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
4207,False,"{'a': 0.001, 'e': 0.014905872740905627}",25,16,16.468995332791604,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4208,False,"{'a': 0.001, 'e': 0.01489097431861741}",30,16,23.7994075507558,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4209,False,"{'a': 0.001, 'e': 0.014876090787304737}",30,13,32.47904256116247,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4210,False,"{'a': 0.001, 'e': 0.014861222132084092}",20,8,20.533837835015404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4211,False,"{'a': 0.001, 'e': 0.014846368338086832}",25,18,12.920610325234925,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4212,False,"{'a': 0.001, 'e': 0.014831529390459133}",20,13,12.449661311250656,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4213,False,"{'a': 0.001, 'e': 0.014816705274362072}",35,22,19.85719652808516,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4214,False,"{'a': 0.001, 'e': 0.01480189597497151}",20,2,33.836560698726906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4215,False,"{'a': 0.001, 'e': 0.014787101477478155}",30,13,31.112698227074393,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4216,False,"{'a': 0.001, 'e': 0.014772321767087523}",30,2,42.26586325252623,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
4217,False,"{'a': 0.001, 'e': 0.014757556829019875}",20,7,23.603934631871212,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4218,False,"{'a': 0.001, 'e': 0.014742806648510288}",20,12,17.8269323370821,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4219,False,"{'a': 0.001, 'e': 0.01472807121080859}",20,3,23.057161247839602,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4220,False,"{'a': 0.001, 'e': 0.014713350501179315}",25,13,22.002366630019026,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
